# name                         |distance |dist_change |power |accuracy |complexity |stam_cost |time_cost |qi_cost |features                            |functions                                                               |tier |freq 
'Advanced Piercing Headbutt' |1        |0           |52    |20       |1          |38        |42        |70      |{'piercing', 'advanced', 'head'}  |['do_agility_based_dam', 'do_speed_based_dam'] |6    |1    
'Advanced Piercing Kick'     |3        |0           |39    |39       |2          |58        |49        |70      |{'kick', 'advanced', 'piercing'}  |['do_agility_based_dam', 'do_speed_based_dam'] |6    |5    
'Advanced Piercing Knee'     |1        |0           |39    |39       |2          |58        |49        |70      |{'piercing', 'advanced', 'knee'}  |['do_agility_based_dam', 'do_speed_based_dam'] |6    |2    
'Advanced Piercing Palm'     |2        |0           |30    |34       |1          |38        |35        |70      |{'piercing', 'palm', 'advanced'}  |['do_agility_based_dam', 'do_speed_based_dam'] |6    |4    
'Advanced Piercing Punch'    |2        |0           |34    |30       |1          |38        |35        |70      |{'piercing', 'punch', 'advanced'} |['do_agility_based_dam', 'do_speed_based_dam'] |6    |5    
'Advanced Power Claw'        |1        |0           |26    |39       |1          |32        |35        |55      |{'power', 'advanced', 'claw'}     |['do_strength_based_dam']                      |5    |3    
'Advanced Power Elbow'       |1        |0           |39    |32       |1          |48        |42        |55      |{'power', 'elbow', 'advanced'}    |['do_strength_based_dam']                      |5    |3    
'Advanced Power Headbutt'    |1        |0           |52    |20       |1          |32        |42        |55      |{'power', 'advanced', 'head'}     |['do_strength_based_dam']                      |5    |1    
'Advanced Power Kick'        |3        |0           |39    |39       |2          |48        |49        |55      |{'power', 'kick', 'advanced'}     |['do_strength_based_dam']                      |5    |5    
'Advanced Power Knee'        |1        |0           |39    |39       |2          |48        |49        |55      |{'power', 'advanced', 'knee'}     |['do_strength_based_dam']                      |5    |2    
'Advanced Power Palm'        |2        |0           |30    |34       |1          |32        |35        |55      |{'power', 'palm', 'advanced'}     |['do_strength_based_dam']                      |5    |4    
'Advanced Power Punch'       |2        |0           |34    |30       |1          |32        |35        |55      |{'power', 'punch', 'advanced'}    |['do_strength_based_dam']                      |5    |5    
'Advanced Precise Claw'      |1        |0           |26    |47       |1          |32        |38        |40      |{'precise', 'claw', 'advanced'}   |[]                                             |5    |3    
'Advanced Precise Elbow'     |1        |0           |39    |39       |1          |48        |46        |40      |{'elbow', 'precise', 'advanced'}  |[]                                             |5    |3    
'Advanced Precise Headbutt'  |1        |0           |52    |23       |1          |32        |46        |40      |{'precise', 'head', 'advanced'}   |[]                                             |5    |1    
'Advanced Precise Kick'      |3        |0           |39    |47       |2          |48        |54        |40      |{'kick', 'precise', 'advanced'}   |[]                                             |5    |5    
'Advanced Precise Knee'      |1        |0           |39    |47       |2          |48        |54        |40      |{'precise', 'knee', 'advanced'}   |[]                                             |5    |2    
'Advanced Precise Palm'      |2        |0           |30    |40       |1          |32        |38        |40      |{'precise', 'palm', 'advanced'}   |[]                                             |5    |4    
'Advanced Precise Punch'     |2        |0           |34    |36       |1          |32        |38        |40      |{'punch', 'precise', 'advanced'}  |[]                                             |5    |5    

# name                         |distance |dist_change |power |accuracy |complexity |stam_cost |time_cost |qi_cost |features                            |functions         |tier |freq 
'Advanced Punch'               |2        |0           |34    |30       |1          |32        |35        |35      |{'punch', 'advanced'}               |[]                |3    |5    
'Advanced Pushing Claw'        |1        |0           |26    |39       |1          |32        |35        |40      |{'pushing', 'advanced', 'claw'}     |['do_knockback']  |4    |3    
'Advanced Pushing Elbow'       |1        |0           |39    |32       |1          |48        |42        |40      |{'elbow', 'advanced', 'pushing'}    |['do_knockback']  |4    |3    
'Advanced Pushing Headbutt'    |1        |0           |52    |20       |1          |32        |42        |40      |{'pushing', 'advanced', 'head'}     |['do_knockback']  |4    |1    
'Advanced Pushing Kick'        |3        |0           |39    |39       |2          |48        |49        |40      |{'kick', 'advanced', 'pushing'}     |['do_knockback']  |4    |5    
'Advanced Pushing Knee'        |1        |0           |39    |39       |2          |48        |49        |40      |{'advanced', 'knee', 'pushing'}     |['do_knockback']  |4    |2    
'Advanced Pushing Palm'        |2        |0           |30    |34       |1          |32        |35        |40      |{'palm', 'pushing', 'advanced'}     |['do_knockback']  |4    |4    
'Advanced Pushing Punch'       |2        |0           |34    |30       |1          |32        |35        |40      |{'punch', 'advanced', 'pushing'}    |['do_knockback']  |4    |5    
'Advanced Retreating Claw'     |1        |1           |26    |39       |1          |35        |42        |40      |{'advanced', 'retreating', 'claw'}  |[]                |4    |2    
'Advanced Retreating Elbow'    |1        |1           |39    |32       |1          |53        |50        |40      |{'elbow', 'advanced', 'retreating'} |[]                |4    |2    
'Advanced Retreating Headbutt' |1        |1           |52    |20       |1          |35        |50        |40      |{'advanced', 'retreating', 'head'}  |[]                |4    |1    
'Advanced Retreating Kick'     |3        |1           |39    |39       |2          |53        |59        |40      |{'kick', 'advanced', 'retreating'}  |[]                |4    |4    
'Advanced Retreating Knee'     |1        |1           |39    |39       |2          |53        |59        |40      |{'retreating', 'knee', 'advanced'}  |[]                |4    |1    
'Advanced Retreating Palm'     |2        |1           |30    |34       |1          |35        |42        |40      |{'palm', 'retreating', 'advanced'}  |[]                |4    |3    
'Advanced Retreating Punch'    |2        |1           |34    |30       |1          |35        |42        |40      |{'punch', 'advanced', 'retreating'} |[]                |4    |4    
'Advanced Shocking Claw'       |1        |0           |26    |39       |1          |32        |35        |55      |{'shocking', 'advanced', 'claw'}    |['do_shock_move'] |5    |3    
'Advanced Shocking Elbow'      |1        |0           |39    |32       |1          |48        |42        |55      |{'shocking', 'elbow', 'advanced'}   |['do_shock_move'] |5    |3    
'Advanced Shocking Headbutt'   |1        |0           |52    |20       |1          |32        |42        |55      |{'shocking', 'advanced', 'head'}    |['do_shock_move'] |5    |1    
'Advanced Shocking Kick'       |3        |0           |39    |39       |2          |48        |49        |55      |{'shocking', 'kick', 'advanced'}    |['do_shock_move'] |5    |5    
'Advanced Shocking Knee'       |1        |0           |39    |39       |2          |48        |49        |55      |{'shocking', 'advanced', 'knee'}    |['do_shock_move'] |5    |2    
'Advanced Shocking Palm'       |2        |0           |30    |34       |1          |32        |35        |55      |{'shocking', 'palm', 'advanced'}    |['do_shock_move'] |5    |4    
'Advanced Shocking Punch'      |2        |0           |34    |30       |1          |32        |35        |55      |{'shocking', 'punch', 'advanced'}   |['do_shock_move'] |5    |5    
'Advanced Short Kick'          |2        |0           |39    |39       |2          |48        |49        |40      |{'kick', 'advanced', 'short'}       |[]                |4    |4    
'Advanced Short Palm'          |1        |0           |30    |34       |1          |32        |35        |40      |{'palm', 'advanced', 'short'}       |[]                |4    |3    
'Advanced Short Punch'         |1        |0           |34    |30       |1          |32        |35        |40      |{'punch', 'advanced', 'short'}      |[]                |4    |4    

# name                       |distance |dist_change |power |accuracy |complexity |stam_cost |time_cost |qi_cost |features                          |functions                |tier |freq 
'Advanced Solar Claw'        |1        |0           |26    |39       |1          |32        |35        |55      |{'solar', 'claw', 'advanced'}     |['do_stam_dam']          |5    |3    
'Advanced Solar Elbow'       |1        |0           |39    |32       |1          |48        |42        |55      |{'elbow', 'advanced', 'solar'}    |['do_stam_dam']          |5    |3    
'Advanced Solar Headbutt'    |1        |0           |52    |20       |1          |32        |42        |55      |{'solar', 'head', 'advanced'}     |['do_stam_dam']          |5    |1    
'Advanced Solar Kick'        |3        |0           |39    |39       |2          |48        |49        |55      |{'kick', 'advanced', 'solar'}     |['do_stam_dam']          |5    |5    
'Advanced Solar Knee'        |1        |0           |39    |39       |2          |48        |49        |55      |{'advanced', 'knee', 'solar'}     |['do_stam_dam']          |5    |2    
