# name                        |distance |dist_change |power |accuracy |complexity |stam_cost |time_cost |qi_cost |features                           |functions                                                                                |tier |freq 
'Advanced Acrobatic Shocking Palm'      |2        |0           |28    |30       |3          |34        |41        |35      |{'shocking', 'advanced', 'acrobatic', 'palm'}   |['do_shock_move', 'do_agility_based_dam', 'do_strength_based_dam']                 |7    |2    
'Advanced Acrobatic Shocking Punch'     |2        |0           |30    |28       |3          |35        |42        |35      |{'punch', 'advanced', 'acrobatic', 'shocking'}  |['do_shock_move', 'do_agility_based_dam', 'do_strength_based_dam']                 |7    |3    
'Advanced Acrobatic Slashing Elbow'     |1        |0           |34    |29       |3          |48        |51        |35      |{'elbow', 'slashing', 'advanced', 'acrobatic'}  |['cause_bleeding', 'do_agility_based_dam', 'do_strength_based_dam']                |7    |1    
'Advanced Acrobatic Slashing Headbutt'  |1        |0           |38    |28       |3          |35        |51        |35      |{'head', 'slashing', 'advanced', 'acrobatic'}   |['cause_bleeding', 'do_agility_based_dam', 'do_strength_based_dam']                |7    |1    
'Advanced Acrobatic Slashing Kick'      |3        |0           |31    |26       |4          |53        |60        |35      |{'kick', 'slashing', 'advanced', 'acrobatic'}   |['cause_bleeding', 'do_agility_based_dam', 'do_strength_based_dam']                |7    |1    
'Advanced Acrobatic Slashing Knee'      |1        |0           |37    |29       |4          |43        |60        |35      |{'advanced', 'slashing', 'knee', 'acrobatic'}   |['cause_bleeding', 'do_agility_based_dam', 'do_strength_based_dam']                |7    |1    
'Advanced Acrobatic Slashing Palm'      |2        |0           |28    |30       |3          |34        |41        |35      |{'slashing', 'advanced', 'acrobatic', 'palm'}   |['cause_bleeding', 'do_agility_based_dam', 'do_strength_based_dam']                |7    |1    
'Advanced Acrobatic Slashing Punch'     |2        |0           |30    |28       |3          |35        |42        |35      |{'slashing', 'punch', 'advanced', 'acrobatic'}  |['cause_bleeding', 'do_agility_based_dam', 'do_strength_based_dam']                |7    |1    
'Advanced Acrobatic Solar Claw'         |1        |0           |26    |26       |3          |34        |42        |35      |{'solar', 'advanced', 'acrobatic', 'claw'}      |['cause_bleeding', 'do_stam_dam', 'do_agility_based_dam', 'do_strength_based_dam'] |7    |1    
'Advanced Acrobatic Solar Elbow'        |1        |0           |34    |29       |3          |48        |51        |35      |{'elbow', 'solar', 'advanced', 'acrobatic'}     |['do_stam_dam', 'do_agility_based_dam', 'do_strength_based_dam']                   |7    |1    
'Advanced Acrobatic Solar Headbutt'     |1        |0           |38    |28       |3          |35        |51        |35      |{'solar', 'head', 'advanced', 'acrobatic'}      |['do_stam_dam', 'do_agility_based_dam', 'do_strength_based_dam']                   |7    |1    
'Advanced Acrobatic Solar Kick'         |3        |0           |31    |26       |4          |53        |60        |35      |{'kick', 'solar', 'advanced', 'acrobatic'}      |['do_stam_dam', 'do_agility_based_dam', 'do_strength_based_dam']                   |7    |3    
'Advanced Acrobatic Solar Knee'         |1        |0           |37    |29       |4          |43        |60        |35      |{'solar', 'advanced', 'knee', 'acrobatic'}      |['do_stam_dam', 'do_agility_based_dam', 'do_strength_based_dam']                   |7    |1    
'Advanced Acrobatic Solar Palm'         |2        |0           |28    |30       |3          |34        |41        |35      |{'solar', 'advanced', 'acrobatic', 'palm'}      |['do_stam_dam', 'do_agility_based_dam', 'do_strength_based_dam']                   |7    |2    
'Advanced Acrobatic Solar Punch'        |2        |0           |30    |28       |3          |35        |42        |35      |{'solar', 'punch', 'advanced', 'acrobatic'}     |['do_stam_dam', 'do_agility_based_dam', 'do_strength_based_dam']                   |7    |3    
'Advanced Acrobatic Vanishing Claw'     |1        |2           |26    |26       |4          |42        |61        |35      |{'vanishing', 'advanced', 'acrobatic', 'claw'}  |['cause_bleeding', 'do_agility_based_dam', 'do_strength_based_dam']                |7    |1    
'Advanced Acrobatic Vanishing Elbow'    |1        |2           |34    |29       |4          |59        |74        |35      |{'elbow', 'vanishing', 'advanced', 'acrobatic'} |['do_agility_based_dam', 'do_strength_based_dam']                                  |7    |1    
'Advanced Acrobatic Vanishing Headbutt' |1        |2           |38    |28       |4          |43        |74        |35      |{'vanishing', 'head', 'advanced', 'acrobatic'}  |['do_agility_based_dam', 'do_strength_based_dam']                                  |7    |1    
'Advanced Acrobatic Vanishing Knee'     |1        |2           |37    |29       |5          |55        |87        |35      |{'vanishing', 'advanced', 'knee', 'acrobatic'}  |['do_agility_based_dam', 'do_strength_based_dam']                                  |7    |1    
'Advanced Acrobatic Vanishing Palm'     |2        |2           |28    |30       |4          |42        |60        |35      |{'vanishing', 'advanced', 'acrobatic', 'palm'}  |['do_agility_based_dam', 'do_strength_based_dam']                                  |7    |1    
'Advanced Acrobatic Vanishing Punch'    |2        |2           |30    |28       |4          |43        |61        |35      |{'vanishing', 'punch', 'advanced', 'acrobatic'} |['do_agility_based_dam', 'do_strength_based_dam']                                  |7    |2    

# name                                    |distance |dist_change |power |accuracy |complexity |stam_cost |time_cost |qi_cost |features                                                          |functions                                                        |tier |freq 
'Advanced Charging Claw'                  |2        |-1          |26    |26       |1          |29        |51        |20      |{'charging', 'advanced', 'claw'}                                  |['cause_bleeding']                                               |4    |2    
'Advanced Charging Debilitating Claw'     |2        |-1          |26    |26       |1          |29        |51        |40      |{'debilitating', 'charging', 'advanced', 'claw'}                  |['cause_bleeding', 'do_shock_move', 'do_stam_dam', 'do_mob_dam'] |8    |1    
'Advanced Charging Debilitating Elbow'    |2        |-1          |34    |29       |1          |42        |61        |40      |{'elbow', 'charging', 'advanced', 'debilitating'}                 |['do_shock_move', 'do_stam_dam', 'do_mob_dam']                   |8    |1    
'Advanced Charging Debilitating Headbutt' |2        |-1          |38    |28       |1          |31        |61        |40      |{'debilitating', 'head', 'charging', 'advanced'}                  |['do_shock_move', 'do_stam_dam', 'do_mob_dam']                   |8    |1    
'Advanced Charging Debilitating Kick'     |3        |-1          |31    |26       |2          |46        |71        |40      |{'kick', 'charging', 'advanced', 'debilitating'}                  |['do_shock_move', 'do_stam_dam', 'do_mob_dam']                   |8    |3    
'Advanced Charging Debilitating Knee'     |2        |-1          |37    |29       |2          |39        |71        |40      |{'debilitating', 'charging', 'advanced', 'knee'}                  |['do_shock_move', 'do_stam_dam', 'do_mob_dam']                   |8    |1    
'Advanced Charging Debilitating Palm'     |2        |-1          |28    |30       |1          |29        |49        |40      |{'debilitating', 'charging', 'advanced', 'palm'}                  |['do_shock_move', 'do_stam_dam', 'do_mob_dam']                   |8    |2    
'Advanced Charging Debilitating Punch'    |2        |-1          |30    |28       |1          |31        |51        |40      |{'debilitating', 'charging', 'punch', 'advanced'}                 |['do_shock_move', 'do_stam_dam', 'do_mob_dam']                   |8    |3    
'Advanced Charging Debilitating Sweep'    |2        |-1          |23    |23       |2          |46        |82        |40      |{'debilitating', 'advanced', 'takedown', 'kick', 'charging'}      |['do_takedown', 'do_shock_move', 'do_stam_dam', 'do_mob_dam']    |8    |1    
'Advanced Charging Debilitating Throw'    |2        |-1          |12    |34       |3          |46        |92        |40      |{'advanced', 'takedown', 'grappling', 'debilitating', 'charging'} |['do_takedown', 'do_shock_move', 'do_stam_dam', 'do_mob_dam']    |8    |1    
'Advanced Charging Debilitating Trip'     |2        |-1          |12    |23       |1          |31        |71        |40      |{'advanced', 'takedown', 'grappling', 'debilitating', 'charging'} |['do_takedown', 'do_shock_move', 'do_stam_dam', 'do_mob_dam']    |8    |1    
'Advanced Charging Drunken Claw'          |2        |-1          |26    |26       |2          |29        |51        |25      |{'advanced', 'charging', 'drunken', 'claw'}                       |['cause_bleeding', 'cause_off_balance']                          |5    |2    
'Advanced Charging Drunken Elbow'         |2        |-1          |34    |29       |2          |42        |61        |25      |{'elbow', 'charging', 'advanced', 'drunken'}                      |['cause_off_balance']                                            |5    |2    
'Advanced Charging Drunken Headbutt'      |2        |-1          |38    |28       |2          |31        |61        |25      |{'advanced', 'head', 'charging', 'drunken'}                       |['cause_off_balance']                                            |5    |1    
'Advanced Charging Drunken Kick'          |3        |-1          |31    |26       |3          |46        |71        |25      |{'kick', 'charging', 'advanced', 'drunken'}                       |['cause_off_balance']                                            |5    |4    
'Advanced Charging Drunken Knee'          |2        |-1          |37    |29       |3          |39        |71        |25      |{'advanced', 'charging', 'knee', 'drunken'}                       |['cause_off_balance']                                            |5    |1    
